Node,forT,P,Q
22720001,89,0.0000000000,0.0000000000
22720001,90,0.0000000000,0.0000000000
22720001,91,0.0000000000,0.0000000000
22720001,92,0.0000000000,0.0000000000
22720002,89,-0.0896074073,-0.0289102017
22720002,90,-0.0872787657,-0.0283255905
22720002,91,-0.0845114575,-0.0277409793
22720002,92,-0.0826214825,-0.0271563681
22720003,89,-0.0012500000,0.0000000000
22720003,90,-0.0012500000,0.0000000000
22720003,91,-0.0012500000,0.0000000000
22720003,92,-0.0012500000,0.0000000000
22720004,89,0.0000000000,0.0000000000
22720004,90,0.0000000000,0.0000000000
22720004,91,0.0000000000,0.0000000000
22720004,92,0.0000000000,0.0000000000
22720005,89,0.0000000000,0.0000000000
22720005,90,0.0000000000,0.0000000000
22720005,91,0.0000000000,0.0000000000
22720005,92,0.0000000000,0.0000000000
22720006,89,-0.0008333333,0.0000000000
22720006,90,-0.0008333333,0.0000000000
22720006,91,-0.0008333333,0.0000000000
22720006,92,-0.0008333333,0.0000000000
22720007,89,-0.0594716049,-0.0192734678
22720007,90,-0.0582858438,-0.0188837270
22720007,91,-0.0571000827,-0.0184939862
22720007,92,-0.0559143217,-0.0181042454
22720008,89,-0.0017085703,0.0000000000
22720008,90,-0.0017097319,0.0000000000
22720008,91,-0.0017110690,0.0000000000
22720008,92,-0.0017125563,0.0000000000
22720009,89,0.0000000000,0.0000000000
22720009,90,0.0000000000,0.0000000000
22720009,91,0.0000000000,0.0000000000
22720009,92,0.0000000000,0.0000000000
22720010,89,-0.0033752370,0.0000000000
22720010,90,-0.0033763986,0.0000000000
22720010,91,-0.0033777357,0.0000000000
22720010,92,-0.0033792229,0.0000000000
22720011,89,-0.0293191358,-0.0096367339
22720011,90,-0.0287262552,-0.0094418635
22720011,91,-0.0281333747,-0.0092469931
22720011,92,-0.0275404942,-0.0090521227
22720012,89,-0.0346417555,-0.0096367339
22720012,90,-0.0340513475,-0.0094418635
22720012,91,-0.0334613168,-0.0092469931
22720012,92,-0.0328716091,-0.0090521227
22720013,89,0.0000000000,0.0000000000
22720013,90,0.0000000000,0.0000000000
22720013,91,0.0000000000,0.0000000000
22720013,92,0.0000000000,0.0000000000
22720014,89,-0.0610248747,-0.0192734678
22720014,90,-0.0598407943,-0.0188837270
22720014,91,-0.0586569231,-0.0184939862
22720014,92,-0.0574732200,-0.0181042454
22720015,89,-0.0309691358,-0.0096367339
22720015,90,-0.0298262552,-0.0094418635
22720015,91,-0.0282447080,-0.0092469931
22720015,92,-0.0275404942,-0.0090521227
22720016,89,-0.0879574073,-0.0289102017
22720016,90,-0.0861787657,-0.0283255905
22720016,91,-0.0844001241,-0.0277409793
22720016,92,-0.0826214825,-0.0271563681
22720017,89,0.2014808669,-0.0096367339
22720017,90,0.1984272865,-0.0094418635
22720017,91,0.1953737030,-0.0092469931
22720017,92,0.1923201226,-0.0090521227
22720018,89,0.8318931434,0.0000000000
22720018,90,0.8187640144,0.0000000000
22720018,91,0.8056346729,0.0000000000
22720018,92,0.7925051864,0.0000000000
22720019,89,1.5921142164,-0.0096367339
22720019,90,1.5671818703,-0.0094418635
22720019,91,1.5422495024,-0.0092469931
22720019,92,1.5173171563,-0.0090521227
22720020,89,0.9684994630,-0.3884693562
22720020,90,0.9564504992,-0.3806745399
22720020,91,0.9434474310,-0.3728797237
22720020,92,0.9258318333,-0.3650849074
22720021,89,38.1821543695,-9.1532135396
22720021,90,37.6808702216,-8.9690610054
22720021,91,37.1695555055,-8.7849084713
22720021,92,36.3546384518,-8.6007559371
22730000,89,-0.0485080980,-0.0137960537
22730000,90,-0.0474407074,-0.0135170751
22730000,91,-0.0463763395,-0.0132380965
22730000,92,-0.0453241765,-0.0129591179
22730001,89,-0.0904004263,-0.0275921074
22730001,90,-0.0888007548,-0.0270341502
22730001,91,-0.0867484018,-0.0264761930
22730001,92,-0.0850565944,-0.0259182358
22730002,89,-0.0439602578,-0.0137960537
22730002,90,-0.0431131365,-0.0135170751
22730002,91,-0.0422662277,-0.0132380965
22730002,92,-0.0414194908,-0.0129591179
22730003,89,-0.0012500000,0.0000000000
22730003,90,-0.0012500000,0.0000000000
22730003,91,-0.0012500000,0.0000000000
22730003,92,-0.0012500000,0.0000000000
22730004,89,-0.0419735956,-0.0137960537
22730004,90,-0.0411248213,-0.0135170751
22730004,91,-0.0402760471,-0.0132380965
22730004,92,-0.0394272728,-0.0129591179
22730005,89,-0.0856138578,-0.0275921074
22730005,90,-0.0839163093,-0.0270341502
22730005,91,-0.0822187608,-0.0264761930
22730005,92,-0.0805212123,-0.0259182358
22730006,89,-0.0419735956,-0.0137960537
22730006,90,-0.0411248213,-0.0135170751
22730006,91,-0.0402760471,-0.0132380965
22730006,92,-0.0394272728,-0.0129591179
22730007,89,-0.0419735956,-0.0137960537
22730007,90,-0.0411248213,-0.0135170751
22730007,91,-0.0402760471,-0.0132380965
22730007,92,-0.0394272728,-0.0129591179
22730008,89,-0.0419735956,-0.0137960537
22730008,90,-0.0411248213,-0.0135170751
22730008,91,-0.0402760471,-0.0132380965
22730008,92,-0.0394272728,-0.0129591179
22730009,89,-0.0839471912,-0.0275921074
22730009,90,-0.0822496427,-0.0270341502
22730009,91,-0.0805520941,-0.0264761930
22730009,92,-0.0791996123,-0.0259182358
22730010,89,0.0000000000,0.0000000000
22730010,90,0.0000000000,0.0000000000
22730010,91,0.0000000000,0.0000000000
22730010,92,0.0000000000,0.0000000000
22730011,89,-0.0503631452,-0.0137960537
22730011,90,-0.0495208417,-0.0135170751
22730011,91,-0.0486794089,-0.0132380965
22730011,92,-0.0478386952,-0.0129591179
22730012,89,-0.0419735956,-0.0137960537
22730012,90,-0.0411248213,-0.0135170751
22730012,91,-0.0402760471,-0.0132380965
22730012,92,-0.0394272728,-0.0129591179
22730013,89,-0.0419735956,-0.0137960537
22730013,90,-0.0411248213,-0.0135170751
22730013,91,-0.0402760471,-0.0132380965
22730013,92,-0.0394272728,-0.0129591179
22730014,89,-0.0056653731,0.0000000000
22730014,90,-0.0056700849,0.0000000000
22730014,91,-0.0056753828,0.0000000000
22730014,92,-0.0056811551,0.0000000000
22730015,89,0.0000000000,0.0000000000
22730015,90,0.0000000000,0.0000000000
22730015,91,0.0000000000,0.0000000000
22730015,92,0.0000000000,0.0000000000
22730016,89,-0.1259207867,-0.0413881611
22730016,90,-0.1233744640,-0.0405512253
22730016,91,-0.1208281412,-0.0397142895
22730016,92,-0.1182818185,-0.0388773537
22730017,89,-0.0093322332,0.0000000000
22730017,90,-0.0092270478,0.0000000000
22730017,91,-0.0092338902,0.0000000000
22730017,92,-0.0095037762,0.0000000000
22730018,89,-0.0419735956,-0.0137960537
22730018,90,-0.0411248213,-0.0135170751
22730018,91,-0.0402760471,-0.0132380965
22730018,92,-0.0394272728,-0.0129591179
22730019,89,-0.1323634598,-0.0413881611
22730019,90,-0.1298222476,-0.0405512253
22730019,91,-0.1272817092,-0.0397142895
22730019,92,-0.1247417230,-0.0388773537
22730020,89,-0.0419735956,-0.0137960537
22730020,90,-0.0411248213,-0.0135170751
22730020,91,-0.0402760471,-0.0132380965
22730020,92,-0.0394272728,-0.0129591179
22730021,89,-0.0839471912,-0.0275921074
22730021,90,-0.0822496427,-0.0270341502
22730021,91,-0.0805520941,-0.0264761930
22730021,92,-0.0788545456,-0.0259182358
22730022,89,-0.0489604618,-0.0152960537
22730022,90,-0.0481135572,-0.0150170751
22730022,91,-0.0472668538,-0.0147380965
22730022,92,-0.0464203067,-0.0144591179
22730023,89,0.0000000000,0.0000000000
22730023,90,0.0000000000,0.0000000000
22730023,91,0.0000000000,0.0000000000
22730023,92,0.0000000000,0.0000000000
22730024,89,-0.0453069289,-0.0137960537
22730024,90,-0.0444581547,-0.0135170751
22730024,91,-0.0436093804,-0.0132380965
22730024,92,-0.0427606062,-0.0129591179
22730025,89,-0.0981138578,-0.0305921074
22730025,90,-0.0964163093,-0.0300341502
22730025,91,-0.0947187608,-0.0294761930
22730025,92,-0.0930212123,-0.0289182358
22730026,89,-0.0419735956,-0.0137960537
22730026,90,-0.0411248213,-0.0135170751
22730026,91,-0.0402760471,-0.0132380965
22730026,92,-0.0394272728,-0.0129591179
22730027,89,-0.0839471912,-0.0275921074
22730027,90,-0.0822496427,-0.0270341502
22730027,91,-0.0805520941,-0.0264761930
22730027,92,-0.0788545456,-0.0259182358
22730028,89,-0.0873607033,-0.0275921074
22730028,90,-0.0856658707,-0.0270341502
22730028,91,-0.0839714001,-0.0264761930
22730028,92,-0.0822772270,-0.0259182358
22730029,89,-0.0419735956,-0.0137960537
22730029,90,-0.0411248213,-0.0135170751
22730029,91,-0.0402760471,-0.0132380965
22730029,92,-0.0394272728,-0.0129591179
22730030,89,0.0000000000,0.0000000000
22730030,90,0.0000000000,0.0000000000
22730030,91,0.0000000000,0.0000000000
22730030,92,0.0000000000,0.0000000000
22730031,89,0.0000000000,0.0000000000
22730031,90,0.0000000000,0.0000000000
22730031,91,0.0000000000,0.0000000000
22730031,92,0.0000000000,0.0000000000
22730032,89,-0.0086828344,0.0000000000
22730032,90,-0.0083956735,0.0000000000
22730032,91,-0.0084960442,0.0000000000
22730032,92,-0.0081437992,0.0000000000
22730033,89,-0.1275874534,-0.0413881611
22730033,90,-0.1250411306,-0.0405512253
22730033,91,-0.1224948079,-0.0397142895
22730033,92,-0.1265056280,-0.0388773537
22730034,89,-0.0419735956,-0.0137960537
22730034,90,-0.0411248213,-0.0135170751
22730034,91,-0.0402760471,-0.0132380965
22730034,92,-0.0394272728,-0.0129591179
22730035,89,0.0000000000,0.0000000000
22730035,90,0.0000000000,0.0000000000
22730035,91,0.0000000000,0.0000000000
22730035,92,0.0000000000,0.0000000000
22730036,89,-0.1259207867,-0.0413881611
22730036,90,-0.1233744640,-0.0405512253
22730036,91,-0.1208281412,-0.0397142895
22730036,92,-0.1182818185,-0.0388773537
22730037,89,-0.0419735956,-0.0137960537
22730037,90,-0.0411248213,-0.0135170751
22730037,91,-0.0402760471,-0.0132380965
22730037,92,-0.0394272728,-0.0129591179
22730038,89,-0.0898060099,-0.0275921074
22730038,90,-0.0881096029,-0.0270341502
22730038,91,-0.0864133688,-0.0264761930
22730038,92,-0.0847172831,-0.0259182358
22730039,89,0.0000000000,0.0000000000
22730039,90,0.0000000000,0.0000000000
22730039,91,0.0000000000,0.0000000000
22730039,92,0.0000000000,0.0000000000
22730040,89,0.0000000000,0.0000000000
22730040,90,0.0000000000,0.0000000000
22730040,91,0.0000000000,0.0000000000
22730040,92,0.0000000000,0.0000000000
22730041,89,0.0000000000,0.0000000000
22730041,90,0.0000000000,0.0000000000
22730041,91,0.0000000000,0.0000000000
22730041,92,0.0000000000,0.0000000000
22730042,89,0.0000000000,0.0000000000
22730042,90,0.0000000000,0.0000000000
22730042,91,0.0000000000,0.0000000000
22730042,92,0.0000000000,0.0000000000
22730043,89,0.0486346497,-0.0275921074
22730043,90,0.0481398254,-0.0270341502
22730043,91,0.0476443246,-0.0264761930
22730043,92,0.0471482513,-0.0259182358
22730044,89,0.0000000000,0.0000000000
22730044,90,0.0000000000,0.0000000000
22730044,91,0.0000000000,0.0000000000
22730044,92,0.0000000000,0.0000000000
22730045,89,-0.0419735956,-0.0137960537
22730045,90,-0.0411248213,-0.0135170751
22730045,91,-0.0402760471,-0.0132380965
22730045,92,-0.0394272728,-0.0129591179
22730046,89,-0.0419735956,-0.0137960537
22730046,90,-0.0411248213,-0.0135170751
22730046,91,-0.0402760471,-0.0132380965
22730046,92,-0.0394272728,-0.0129591179
22730047,89,-0.1763502648,-0.0551842148
22730047,90,-0.1729595242,-0.0540683004
22730047,91,-0.1695693169,-0.0529523860
22730047,92,-0.1661795390,-0.0518364715
22730048,89,-0.0839471912,-0.0275921074
22730048,90,-0.0822496427,-0.0270341502
22730048,91,-0.0805520941,-0.0264761930
22730048,92,-0.0788545456,-0.0259182358
22730049,89,-0.0501618681,-0.0137960537
22730049,90,-0.0489588766,-0.0135170751
22730049,91,-0.0481166796,-0.0132380965
22730049,92,-0.0472751470,-0.0129591179
22730050,89,-0.0419735956,-0.0137960537
22730050,90,-0.0411248213,-0.0135170751
22730050,91,-0.0402760471,-0.0132380965
22730050,92,-0.0394272728,-0.0129591179
22730051,89,-0.0419735956,-0.0137960537
22730051,90,-0.0411248213,-0.0135170751
22730051,91,-0.0402760471,-0.0132380965
22730051,92,-0.0394272728,-0.0129591179
22730052,89,-0.0419735956,-0.0137960537
22730052,90,-0.0411248213,-0.0135170751
22730052,91,-0.0402760471,-0.0132380965
22730052,92,-0.0394272728,-0.0129591179
22730053,89,-0.0441992703,-0.0137960537
22730053,90,-0.0433524011,-0.0135170751
22730053,91,-0.0425057696,-0.0132380965
22730053,92,-0.0416593284,-0.0129591179
22730054,89,-0.0419735956,-0.0137960537
22730054,90,-0.0411248213,-0.0135170751
22730054,91,-0.0402760471,-0.0132380965
22730054,92,-0.0394272728,-0.0129591179
22730055,89,-0.0050517333,0.0000000000
22730055,90,-0.0050800127,0.0000000000
22730055,91,-0.0050984707,0.0000000000
22730055,92,-0.0117231275,0.0000000000
22730056,89,-0.0929853582,-0.0290921074
22730056,90,-0.0909303062,-0.0285341502
22730056,91,-0.0892356348,-0.0279761930
22730056,92,-0.0875412886,-0.0274182358
22730057,89,-0.1259207867,-0.0413881611
22730057,90,-0.1233744640,-0.0405512253
22730057,91,-0.1208281412,-0.0397142895
22730057,92,-0.1182818185,-0.0388773537
22730058,89,-0.1337268555,-0.0413881611
22730058,90,-0.1311861112,-0.0405512253
22730058,91,-0.1286461906,-0.0397142895
22730058,92,-0.1261069648,-0.0388773537
22730059,89,0.0000000000,0.0000000000
22730059,90,0.0000000000,0.0000000000
22730059,91,0.0000000000,0.0000000000
22730059,92,0.0000000000,0.0000000000
22730060,89,-0.0839471912,-0.0275921074
22730060,90,-0.0822496427,-0.0270341502
22730060,91,-0.0805520941,-0.0264761930
22730060,92,-0.0788545456,-0.0259182358
22730061,89,-0.0419735956,-0.0137960537
22730061,90,-0.0411248213,-0.0135170751
22730061,91,-0.0402760471,-0.0132380965
22730061,92,-0.0394272728,-0.0129591179
22730062,89,0.0000000000,0.0000000000
22730062,90,0.0000000000,0.0000000000
22730062,91,0.0000000000,0.0000000000
22730062,92,0.0000000000,0.0000000000
22730063,89,0.1389799983,0.0000000000
22730063,90,0.1367921208,0.0000000000
22730063,91,0.1346042433,0.0000000000
22730063,92,0.1324163658,0.0000000000
22730064,89,-0.0502447981,-0.0137960537
22730064,90,-0.0494943706,-0.0135170751
22730064,91,-0.0482912400,-0.0132380965
22730064,92,-0.0474486168,-0.0129591179
22730065,89,-26.0630065674,-12.8339417845
22730065,90,-25.5076150306,-12.5753286165
22730065,91,-24.9720330378,-12.3167154484
22730065,92,-24.6389532297,-12.0581022804
22740000,89,-0.0079865034,0.0000000000
22740000,90,-0.0078099342,0.0000000000
22740000,91,-0.0076311944,0.0000000000
22740000,92,-0.0074582139,0.0000000000
22740001,89,-0.0019865177,0.0000000000
22740001,90,-0.0019880007,0.0000000000
22740001,91,-0.0019896966,0.0000000000
22740001,92,-0.0019915702,0.0000000000
22740002,89,0.0253830669,-0.0084065126
22740002,90,0.0250980389,-0.0082365192
22740002,91,0.0248130110,-0.0080665259
22740002,92,0.0245279822,-0.0078965326
22740003,89,0.0000000000,0.0000000000
22740003,90,-0.0002933333,0.0000000000
22740003,91,-0.0006133333,0.0000000000
22740003,92,-0.0002000000,0.0000000000
22740004,89,-0.0511525347,-0.0168130251
22740004,90,-0.0501181474,-0.0164730384
22740004,91,-0.0490837601,-0.0161330518
22740004,92,-0.0480493728,-0.0157930651
22740005,89,0.0000000000,0.0000000000
22740005,90,0.0000000000,0.0000000000
22740005,91,0.0000000000,0.0000000000
22740005,92,0.0000000000,0.0000000000
22740006,89,2.7271975141,-0.0168130251
22740006,90,2.6844743611,-0.0164730384
22740006,91,2.6417512082,-0.0161330518
22740006,92,2.5990280064,-0.0157930651
22740007,89,-0.0055807084,0.0000000000
22740007,90,-0.0055825822,0.0000000000
22740007,91,-0.0055846978,0.0000000000
22740007,92,-0.0055870087,0.0000000000
22740008,89,-0.0255762674,-0.0084065126
22740008,90,-0.0250590737,-0.0082365192
22740008,91,-0.0245418801,-0.0080665259
22740008,92,-0.0240246864,-0.0078965326
22740009,89,0.0000000000,0.0000000000
22740009,90,0.0000000000,0.0000000000
22740009,91,0.0000000000,0.0000000000
22740009,92,0.0000000000,0.0000000000
22740010,89,0.5859357434,-0.0084065126
22740010,90,0.5768262782,-0.0082365192
22740010,91,0.5677168130,-0.0080665259
22740010,92,0.5586073370,-0.0078965326
22740011,89,-0.0255762674,-0.0084065126
22740011,90,-0.0250590737,-0.0082365192
22740011,91,-0.0245418801,-0.0080665259
22740011,92,-0.0240246864,-0.0078965326
22740012,89,-0.0255762674,-0.0084065126
22740012,90,-0.0250590737,-0.0082365192
22740012,91,-0.0245418801,-0.0080665259
22740012,92,-0.0240246864,-0.0078965326
22740013,89,0.0000000000,0.0000000000
22740013,90,0.0000000000,0.0000000000
22740013,91,0.0000000000,0.0000000000
22740013,92,0.0000000000,0.0000000000
22740014,89,-0.1023050695,-0.0336260502
22740014,90,-0.1002362949,-0.0329460769
22740014,91,-0.0981675203,-0.0322661036
22740014,92,-0.0960987456,-0.0315861302
22740015,89,-0.0042850366,0.0000000000
22740015,90,-0.0043032331,0.0000000000
22740015,91,-0.0040144612,0.0000000000
22740015,92,-0.0038686519,0.0000000000
22740016,89,-0.0255762674,-0.0084065126
22740016,90,-0.0250590737,-0.0082365192
22740016,91,-0.0245418801,-0.0080665259
22740016,92,-0.0240246864,-0.0078965326
22740017,89,0.0000000000,0.0000000000
22740017,90,0.0000000000,0.0000000000
22740017,91,0.0000000000,0.0000000000
22740017,92,0.0000000000,0.0000000000
22740018,89,-0.0255762674,-0.0084065126
22740018,90,-0.0250590737,-0.0082365192
22740018,91,-0.0245418801,-0.0080665259
22740018,92,-0.0240246864,-0.0078965326
22740019,89,-0.0268262674,-0.0084065126
22740019,90,-0.0263090737,-0.0082365192
22740019,91,-0.0257918801,-0.0080665259
22740019,92,-0.0252746864,-0.0078965326
22740020,89,-0.9809725167,-0.3041344520
22740020,90,-0.9620099546,-0.2980146920
22740020,91,-0.9419158022,-0.2918949320
22740020,92,-0.9306007951,-0.2857751720
22740021,89,-0.0511525347,-0.0168130251
22740021,90,-0.0501181474,-0.0164730384
22740021,91,-0.0490837601,-0.0161330518
22740021,92,-0.0480493728,-0.0157930651
22740022,89,0.0000000000,0.0000000000
22740022,90,0.0000000000,0.0000000000
22740022,91,0.0000000000,0.0000000000
22740022,92,0.0000000000,0.0000000000
22740023,89,-0.0531223036,-0.0168130251
22740023,90,-0.0520893977,-0.0164730384
22740023,91,-0.0510567031,-0.0161330518
22740023,92,-0.0500241844,-0.0157930651
22740024,89,-0.0275238482,-0.0084065126
22740024,90,-0.0270081340,-0.0082365192
22740024,91,-0.0264926287,-0.0080665259
22740024,92,-0.0259772969,-0.0078965326
22740025,89,-0.0004166667,0.0000000000
22740025,90,-0.0004166667,0.0000000000
22740025,91,-0.0004166667,0.0000000000
22740025,92,-0.0004166667,0.0000000000
22740026,89,0.0000000000,0.0000000000
22740026,90,0.0000000000,0.0000000000
22740026,91,0.0000000000,0.0000000000
22740026,92,0.0000000000,0.0000000000
22740027,89,2.9393304514,-0.0084065126
22740027,90,2.8931729354,-0.0082365192
